Date,Salesperson,Customer,Car Make,Car Year,Original manufacture sale,Car Tax rate,Gov Income,Profit Rate,Profit Income,Sale Price,Commission Rate,Commission Earned,Company Revenue
6/30/2013,Daniel Taylor,Customer_98466,Mazda,2021,24994.164,0.15,3749.1246,0.25,7185.82215,35929.11,0.06,2155.746645,8779.199355
9/22/2023,Jacob Walker,Customer_98467,Toyota,2016,27333.66,0.15,4100.049,0.25,7858.42725,39292.14,0.15,5893.820438,6064.659562
9/21/2023,Jessica Brown,Customer_98468,Mercedes,2017,116888.328,0.15,17533.2492,0.25,33605.3943,168026.97,0.11,18482.96687,32655.67513
2/14/2023,Ryan Robinson,Customer_98469,Lamborghini,2023,122231.616,0.15,18334.7424,0.25,35141.5896,175707.95,0.04,7028.31792,46448.01608
10/22/2019,Christopher Martinez,Customer_98470,Ford,2022,46797.192,0.15,7019.5788,0.25,13454.1927,67270.96,0.02,1345.41927,19128.34873
10/15/2012,Christopher Martinez,Customer_98471,Chevrolet,2015,21002.73,0.15,3150.4095,0.25,6038.284875,30191.42,0.03,905.7427313,8282.947269
1/17/2016,Patricia Wilson,Customer_98472,Toyota,2019,25896.192,0.15,3884.4288,0.25,7445.1552,37225.78,0.12,4467.09312,6862.49488
3/28/2010,Patricia Wilson,Customer_98474,Lamborghini,2024,207193.41,0.15,31079.0115,0.25,59568.10538,297840.53,0.13,38719.26849,51927.85151
9/15/2015,Donna Lee,Customer_98475,BMW,2020,34097.868,0.15,5114.6802,0.25,9803.13705,49015.69,0.06,2940.941115,11976.88089
7/15/2012,Elizabeth Thomas,Customer_98476,Toyota,2016,17733.966,0.15,2660.0949,0.25,5098.515225,25492.58,0.07,1784.480329,5974.133671
4/9/2006,Patricia Wilson,Customer_98477,Honda,2016,26523.942,0.15,3978.5913,0.25,7625.633325,38128.17,0.03,1143.844999,10460.383
7/17/2016,Ryan Robinson,Customer_98478,Honda,2021,20282.496,0.15,3042.3744,0.25,5831.2176,29156.09,0.04,1166.24352,7707.35048
5/30/2005,Margaret Lopez,Customer_98479,Honda,2023,13938.324,0.15,2090.7486,0.25,4007.26815,20036.34,0.13,2604.724298,3493.291702
12/10/2006,Anthony Hernandez,Customer_98480,Tesla,2020,47226.816,0.15,7084.0224,0.25,13577.7096,67888.55,0.12,8146.62576,12515.10824
11/29/2023,Matthew White,Customer_98481,Toyota,2021,25356.24,0.15,3803.436,0.25,7289.919,36449.6,0.05,1822.47975,9270.88025
8/17/2019,Susan Martinez,Customer_98482,Chevrolet,2023,32667.936,0.15,4900.1904,0.25,9392.0316,46960.16,0.12,5635.21896,8657.00504
11/9/2016,Anthony Hernandez,Customer_98483,Mazda,2019,14874.132,0.15,2231.1198,0.25,4276.31295,21381.56,0.06,1282.893885,5224.534115
10/16/2018,Susan Martinez,Customer_98484,Honda,2016,14027.472,0.15,2104.1208,0.25,4032.8982,20164.49,0.14,2823.02874,3313.98926
2/3/2012,Linda Anderson,Customer_98486,Tesla,2023,33260.448,0.15,4989.0672,0.25,9562.3788,47811.89,0.04,1912.47576,12638.96624
4/28/2006,Donna Lee,Customer_98487,Honda,2018,26907.54,0.15,4036.131,0.25,7735.91775,38679.59,0.1,3867.958875,7904.091125
8/6/2013,Anthony Hernandez,Customer_98488,Ford,2021,49858.368,0.15,7478.7552,0.25,14334.2808,71671.4,0.12,8600.56848,13212.46352
5/28/2008,Richard Pierce,Customer_98489,Mazda,2019,16352.544,0.15,2452.8816,0.25,4701.3564,23506.78,0.04,940.27128,6213.96472
3/7/2014,Sandra Moore,Customer_98490,Toyota,2017,27352.41,0.15,4102.8615,0.25,7863.817875,39319.09,0.07,2752.336256,9214.343744
1/17/2009,Nancy King,Customer_98491,Nissan,2021,28589.61,0.15,4288.4415,0.25,8219.512875,41097.56,0.09,3698.780794,8809.169206
4/5/2005,David Williams,Customer_98492,BMW,2017,57361.77,0.15,8604.2655,0.25,16491.50888,82457.54,0.15,12368.63166,12727.13834
3/13/2009,Barbara Garcia,Customer_98493,Toyota,2018,26744.256,0.15,4011.6384,0.25,7688.9736,38444.87,0.08,3075.58944,8625.02456
8/10/2006,Ryan Robinson,Customer_98494,Tesla,2017,60995.592,0.15,9149.3388,0.25,17536.2327,87681.16,0.08,7014.49308,19671.07492
10/13/2021,Donna Lee,Customer_98495,Toyota,2015,29900.664,0.15,4485.0996,0.25,8596.4409,42982.2,0.08,3438.57636,9642.95964
1/28/2019,Richard Pierce,Customer_98496,Honda,2023,29557.53,0.15,4433.6295,0.25,8497.789875,42488.95,0.15,6373.342406,6558.077594
12/22/2010,Joseph Scott,Customer_98497,Chevrolet,2021,25313.832,0.15,3797.0748,0.25,7277.7267,36388.63,0.01,363.886335,10710.91167
5/25/2021,Matthew White,Customer_98498,Nissan,2018,18199.584,0.15,2729.9376,0.25,5232.3804,26161.9,0.04,1046.47608,6915.83992
5/9/2006,Joseph Scott,Customer_98499,Mazda,2018,27158.526,0.15,4073.7789,0.25,7808.076225,39040.38,0.07,2732.826679,9149.027321
3/5/2021,Jessica Brown,Customer_98500,Honda,2021,25839.216,0.15,3875.8824,0.25,7428.7746,37143.87,0.07,2600.07111,8704.58289
4/15/2005,Elizabeth Thomas,Customer_98501,Mazda,2015,25496.784,0.15,3824.5176,0.25,7330.3254,36651.63,0.14,5131.22778,6023.61822
8/15/2012,Karen Green,Customer_98502,Honda,2017,32680.278,0.15,4902.0417,0.25,9395.579925,46977.9,0.13,6107.126951,8190.495049
5/5/2015,Linda Anderson,Customer_98503,BMW,2018,29751.624,0.15,4462.7436,0.25,8553.5919,42767.96,0.08,3421.43676,9594.89924
1/28/2018,Emily Johnson,Customer_98504,Nissan,2017,28988.526,0.15,4348.2789,0.25,8334.201225,41671.01,0.03,1250.130184,11432.35382
4/25/2012,Karen Green,Customer_98505,Chevrolet,2015,24960.564,0.15,3744.0846,0.25,7176.16215,35880.81,0.09,3229.272968,7690.973032
5/12/2023,Elizabeth Thomas,Customer_98506,Nissan,2016,29562,0.15,4434.3,0.25,8499.075,42495.38,0.04,1699.815,11233.565
3/14/2018,Patricia Wilson,Customer_98507,Chevrolet,2019,33296.436,0.15,4994.4654,0.25,9572.72535,47863.63,0.14,6700.907745,7866.286255
6/1/2011,Kevin Lewis,Customer_98508,Nissan,2019,21674.592,0.15,3251.1888,0.25,6231.4452,31157.23,0.02,623.14452,8859.49348
3/11/2012,Emily Johnson,Customer_98509,Honda,2023,26440.644,0.15,3966.0966,0.25,7601.68515,38008.43,0.13,4941.095348,6626.690652
2/24/2023,Barbara Garcia,Customer_98510,Toyota,2022,25642.32,0.15,3846.348,0.25,7372.167,36860.84,0.1,3686.0835,7532.4365
4/20/2009,Daniel Taylor,Customer_98511,Honda,2019,30328.992,0.15,4549.3488,0.25,8719.5852,43597.93,0.08,3487.83408,9781.10392
8/28/2010,Dorothy Hall,Customer_98512,Honda,2015,23076.624,0.15,3461.4936,0.25,6634.5294,33172.65,0.06,1990.35882,8105.66718
8/18/2021,Linda Anderson,Customer_98513,Tesla,2018,45449.574,0.15,6817.4361,0.25,13066.75253,65333.76,0.03,1960.012879,17924.17312
6/26/2019,Barbara Garcia,Customer_98514,Toyota,2019,17601.714,0.15,2640.2571,0.25,5060.492775,25302.46,0.11,2783.271026,4917.474974
10/4/2021,Joseph Scott,Customer_98516,Toyota,2015,13677.216,0.15,2051.5824,0.25,3932.1996,19661,0.12,2359.31976,3624.46424
8/17/2005,Karen Green,Customer_98517,Mazda,2017,13803.12,0.15,2070.468,0.25,3968.397,19841.99,0.14,2777.8779,3260.9921
8/29/2017,Susan Martinez,Customer_98518,Chevrolet,2020,30334.482,0.15,4550.1723,0.25,8721.163575,43605.82,0.09,3924.523609,9346.814391
9/19/2011,Emily Johnson,Customer_98519,Honda,2020,25502.076,0.15,3825.3114,0.25,7331.84685,36659.23,0.09,3299.331083,7857.822917
5/6/2006,Michael Jones,Customer_98520,Tesla,2019,29028.96,0.15,4354.344,0.25,8345.826,41729.13,0.14,5842.0782,6858.0918
2/9/2020,Karen Green,Customer_98521,Nissan,2021,26326.77,0.15,3949.0155,0.25,7568.946375,37844.73,0.09,3406.025869,8111.934131
8/3/2017,Ryan Robinson,Customer_98522,Honda,2017,23034.144,0.15,3455.1216,0.25,6622.3164,33111.58,0.12,3973.38984,6104.04616
11/18/2010,James Miller,Customer_98523,Tesla,2020,54904.356,0.15,8235.6534,0.25,15785.00235,78925.01,0.03,2367.750353,21652.90365
11/4/2005,Karen Green,Customer_98524,Chevrolet,2019,15917.802,0.15,2387.6703,0.25,4576.368075,22881.84,0.01,228.8184038,6735.219596
11/7/2007,Daniel Taylor,Customer_98525,Chevrolet,2017,22914.684,0.15,3437.2026,0.25,6587.97165,32939.86,0.14,4611.580155,5413.595845
12/21/2006,Linda Anderson,Customer_98526,Toyota,2020,18452.304,0.15,2767.8456,0.25,5305.0374,26525.19,0.04,1061.00748,7011.87852
8/10/2018,Anthony Hernandez,Customer_98527,Mazda,2018,22072.5,0.15,3310.875,0.25,6345.84375,31729.22,0.09,2855.629688,6801.090312
3/2/2009,Mary Butler,Customer_98528,Toyota,2019,26144.028,0.15,3921.6042,0.25,7516.40805,37582.04,0.02,751.640805,10686.3712
8/31/2014,Karen Green,Customer_98529,BMW,2022,38000.916,0.15,5700.1374,0.25,10925.26335,54626.32,0.02,1092.526335,15532.87767
8/22/2015,Elizabeth Thomas,Customer_98530,Chevrolet,2020,17558.736,0.15,2633.8104,0.25,5048.1366,25240.68,0.04,1009.62732,6672.31668
11/18/2015,Nancy King,Customer_98531,Toyota,2024,28424.802,0.15,4263.7203,0.25,8172.130575,40860.65,0.09,3677.458759,8758.389241
3/23/2020,John Smith,Customer_98532,Toyota,2022,24193.26,0.15,3628.989,0.25,6955.56225,34777.81,0.05,1738.890563,8845.659437
7/26/2018,Christopher Martinez,Customer_98533,Mazda,2016,29214.24,0.15,4382.136,0.25,8399.094,41995.47,0.1,4199.547,8581.683
3/14/2019,Dorothy Hall,Customer_98534,Toyota,2024,21318.528,0.15,3197.7792,0.25,6129.0768,30645.38,0.12,3677.44608,5649.40592
12/6/2007,Daniel Taylor,Customer_98535,BMW,2021,59887.8,0.15,8983.17,0.25,17217.7425,86088.71,0.05,4304.435625,21896.47438
8/23/2008,Emily Johnson,Customer_98536,Ford,2017,57246.396,0.15,8586.9594,0.25,16458.33885,82291.69,0.01,822.9169425,24222.37706
7/17/2007,Matthew White,Customer_98537,Honda,2015,17621.034,0.15,2643.1551,0.25,5066.047275,25330.24,0.03,759.9070913,6949.298909
12/26/2008,Margaret Lopez,Customer_98538,Toyota,2016,17089.74,0.15,2563.461,0.25,4913.30025,24566.5,0.14,3439.310175,4037.449825
12/14/2023,Mary Butler,Customer_98539,Mercedes,2021,518847.168,0.15,77827.0752,0.25,149168.5608,745842.8,0.12,89501.13648,137494.4955
5/23/2009,Richard Pierce,Customer_98540,Tesla,2020,61413.456,0.15,9212.0184,0.25,17656.3686,88281.84,0.04,3531.27372,23337.11028
12/18/2006,Jennifer Davis,Customer_98541,Nissan,2018,14982.408,0.15,2247.3612,0.25,4307.4423,21537.21,0.08,1722.97692,4831.82508
9/15/2015,Donna Lee,Customer_98542,Ford,2017,42804.96,0.15,6420.744,0.25,12306.426,61532.13,0.1,6153.213,12573.957
4/24/2021,David Williams,Customer_98543,Mazda,2015,31099.536,0.15,4664.9304,0.25,8941.1166,44705.58,0.04,1788.22332,11817.82068
8/17/2005,Michael Jones,Customer_98544,Toyota,2015,22692.384,0.15,3403.8576,0.25,6524.0604,32620.3,0.04,1304.81208,8623.10392
6/21/2006,Mary Butler,Customer_98545,Mercedes,2021,361134.27,0.15,54170.1405,0.25,103826.1026,519130.51,0.15,77869.57697,80126.66303
6/22/2006,Christopher Martinez,Customer_98546,Tesla,2016,42370.698,0.15,6355.6047,0.25,12181.57568,60907.88,0.09,5481.709054,13055.47295
7/25/2012,Donna Lee,Customer_98547,BMW,2019,36663.192,0.15,5499.4788,0.25,10540.6677,52703.34,0.08,4216.26708,11823.88092
5/8/2005,William Young,Customer_98548,Ford,2020,30834.492,0.15,4625.1738,0.25,8864.91645,44324.58,0.03,1329.737468,12160.35053
5/10/2015,Jacob Walker,Customer_98549,Tesla,2021,54274.896,0.15,8141.2344,0.25,15604.0326,78020.16,0.04,3120.80652,20624.45748
7/13/2012,James Miller,Customer_98550,Chevrolet,2020,20576.742,0.15,3086.5113,0.25,5915.813325,29579.07,0.07,2070.534664,6931.793336
12/18/2021,Nancy King,Customer_98551,Nissan,2019,28337.4,0.15,4250.61,0.25,8147.0025,40735.01,0.05,2036.750625,10360.85938
10/12/2007,Margaret Lopez,Customer_98552,Honda,2021,27502.638,0.15,4125.3957,0.25,7907.008425,39535.04,0.07,2767.452949,9264.949051
5/14/2007,Emily Johnson,Customer_98554,Toyota,2019,29982.96,0.15,4497.444,0.25,8620.101,43100.51,0.05,2155.02525,10962.52475
11/20/2012,Donna Lee,Customer_98555,Toyota,2016,15282.81,0.15,2292.4215,0.25,4393.807875,21969.04,0.07,1537.832756,5148.397244
5/18/2017,Emily Johnson,Customer_98556,Honda,2017,21467.196,0.15,3220.0794,0.25,6171.81885,30859.09,0.07,2160.136598,7231.757402
2/2/2013,Jessica Brown,Customer_98557,BMW,2017,45439.56,0.15,6815.934,0.25,13063.8735,65319.37,0.13,8491.517775,11388.29223
1/3/2012,Michael Jones,Customer_98558,Toyota,2017,33408.45,0.15,5011.2675,0.25,9604.929375,48024.65,0.13,6243.204094,8372.995906
7/18/2012,David Williams,Customer_98559,Honda,2019,16030.56,0.15,2404.584,0.25,4608.786,23043.93,0.12,2765.2716,4248.0984
6/18/2019,Sandra Moore,Customer_98560,Mercedes,2023,286314.666,0.15,42947.1999,0.25,82315.46648,411577.33,0.07,28810.41327,96452.25073
10/16/2008,Anthony Hernandez,Customer_98561,Mazda,2019,31502.352,0.15,4725.3528,0.25,9056.9262,45284.63,0.06,2717.07786,11065.20014
3/14/2008,Edward Adams,Customer_98562,Nissan,2017,24332.31,0.15,3649.8465,0.25,6995.539125,34977.7,0.11,3847.546519,6797.843481
10/14/2020,Edward Adams,Customer_98563,Nissan,2017,19066.32,0.15,2859.948,0.25,5481.567,27407.84,0.04,1096.3134,7245.2066
2/27/2018,Karen Green,Customer_98564,Honda,2024,24983.454,0.15,3747.5181,0.25,7182.743025,35913.72,0.09,3232.234361,7698.031639
5/26/2006,Barbara Garcia,Customer_98565,Nissan,2018,33309.432,0.15,4996.4148,0.25,9576.4617,47882.31,0.14,6703.52319,7869.35481
2/2/2013,Elizabeth Thomas,Customer_98566,Toyota,2022,20390.796,0.15,3058.6194,0.25,5862.35385,29311.77,0.06,1758.706155,7162.267845
7/13/2020,Susan Martinez,Customer_98567,Honda,2023,17425.746,0.15,2613.8619,0.25,5009.901975,25049.51,0.03,751.4852963,6872.278704
3/24/2011,David Williams,Customer_98569,Toyota,2017,25197.684,0.15,3779.6526,0.25,7244.33415,36221.67,0.06,2173.300245,8850.685755
5/18/2008,Edward Adams,Customer_98570,Mazda,2016,21721.464,0.15,3258.2196,0.25,6244.9209,31224.6,0.01,312.246045,9190.889955
1/9/2018,Daniel Taylor,Customer_98571,Honda,2017,19805.292,0.15,2970.7938,0.25,5694.02145,28470.11,0.01,284.7010725,8380.116928
12/17/2015,Donna Lee,Customer_98572,Ford,2020,39806.568,0.15,5970.9852,0.25,11444.3883,57221.94,0.07,4005.535905,13409.8361
7/19/2010,Dorothy Hall,Customer_98573,Ford,2018,30971.718,0.15,4645.7577,0.25,8904.368925,44521.84,0.13,5787.839801,7762.282199
5/17/2023,Jennifer Davis,Customer_98574,Tesla,2017,54398.61,0.15,8159.7915,0.25,15639.60038,78198,0.05,3909.900094,19889.48991
8/27/2007,Ryan Robinson,Customer_98575,Honda,2020,27784.296,0.15,4167.6444,0.25,7987.9851,39939.93,0.06,2396.39553,9759.23847
7/30/2009,Matthew White,Customer_98576,Mazda,2019,15895.488,0.15,2384.3232,0.25,4569.9528,22849.76,0.12,2741.97168,4212.30032
5/11/2017,Daniel Taylor,Customer_98577,BMW,2020,26369.832,0.15,3955.4748,0.25,7581.3267,37906.63,0.06,2274.39801,9262.39999
11/6/2021,Susan Martinez,Customer_98578,Tesla,2021,55795.932,0.15,8369.3898,0.25,16041.33045,80206.65,0.14,11228.93132,13181.78668
12/17/2019,Barbara Garcia,Customer_98579,Nissan,2016,18731.58,0.15,2809.737,0.25,5385.32925,26926.65,0.03,807.7993875,7387.270613
6/2/2023,Christopher Martinez,Customer_98580,Mazda,2019,15192.288,0.15,2278.8432,0.25,4367.7828,21838.91,0.02,436.77828,6209.84372
4/19/2023,Christopher Martinez,Customer_98581,Honda,2019,29611.524,0.15,4441.7286,0.25,8513.31315,42566.57,0.06,2553.993945,10401.05206
4/16/2019,Donna Lee,Customer_98582,Tesla,2019,45802.26,0.15,6870.339,0.25,13168.14975,65840.75,0.05,3292.037438,16746.45256
8/23/2011,Daniel Taylor,Customer_98583,Lamborghini,2018,282795.408,0.15,42419.3112,0.25,81303.6798,406518.4,0.02,8130.36798,115592.624
10/6/2023,Ryan Robinson,Customer_98584,Honda,2017,21021.504,0.15,3153.2256,0.25,6043.6824,30218.41,0.12,3626.20944,5570.69656
12/15/2020,Mary Butler,Customer_98585,Lamborghini,2022,149378.994,0.15,22406.8491,0.25,42946.46078,214732.3,0.13,27915.1995,37438.1065
5/14/2010,Dorothy Hall,Customer_98586,Mazda,2020,15269.97,0.15,2290.4955,0.25,4390.116375,21950.58,0.07,1536.540731,5144.069269
11/5/2008,Donna Lee,Customer_98588,Tesla,2015,48397.104,0.15,7259.5656,0.25,13914.1674,69570.84,0.14,9739.91718,11433.81882
6/21/2014,Linda Anderson,Customer_98589,Honda,2022,22298.784,0.15,3344.8176,0.25,6410.9004,32054.5,0.09,2884.90518,6870.81082
3/11/2013,John Smith,Customer_98591,Chevrolet,2017,16335.024,0.15,2450.2536,0.25,4696.3194,23481.6,0.06,1408.89582,5737.68018
10/31/2008,Jessica Brown,Customer_98592,Toyota,2017,21244.944,0.15,3186.7416,0.25,6107.9214,30539.61,0.06,1832.37642,7462.28958
1/13/2013,Margaret Lopez,Customer_98593,Mercedes,2015,206348.43,0.15,30952.2645,0.25,59325.17363,296625.87,0.07,20763.81077,69513.62923
7/28/2006,Sandra Moore,Customer_98595,Honda,2021,32391.45,0.15,4858.7175,0.25,9312.541875,46562.71,0.13,6053.152219,8118.107781
10/14/2020,Jessica Brown,Customer_98596,Lamborghini,2018,278944.56,0.15,41841.684,0.25,80196.561,400982.81,0.08,32078.6244,89959.6256
6/5/2013,Susan Martinez,Customer_98597,Mazda,2018,15818.976,0.15,2372.8464,0.25,4547.9556,22739.78,0.08,1819.18224,5101.62176
10/7/2012,Richard Pierce,Customer_98598,Honda,2019,26580.96,0.15,3987.144,0.25,7642.026,38210.13,0.05,1910.5065,9718.6635
5/16/2016,Dorothy Hall,Customer_98599,Chevrolet,2017,22496.448,0.15,3374.4672,0.25,6467.7288,32338.64,0.04,1293.54576,8548.64624
10/11/2023,Ryan Robinson,Customer_98600,Nissan,2017,15055.11,0.15,2258.2665,0.25,4328.344125,21641.72,0.05,1082.086031,5504.523969
2/18/2013,Jennifer Davis,Customer_98601,Chevrolet,2019,26532.594,0.15,3979.8891,0.25,7628.120775,38140.6,0.03,1144.218116,10463.78788
10/6/2021,Margaret Lopez,Customer_98602,Nissan,2015,19257.234,0.15,2888.5851,0.25,5536.454775,27682.27,0.13,3598.695604,4826.340396
11/25/2010,Anthony Hernandez,Customer_98603,Lamborghini,2017,340925.262,0.15,51138.7893,0.25,98016.01283,490080.06,0.03,14702.40192,134452.3961
4/21/2008,John Smith,Customer_98604,Toyota,2018,19642.14,0.15,2946.321,0.25,5647.11525,28235.58,0.02,564.711525,8028.728475
11/5/2005,Joseph Scott,Customer_98605,Mercedes,2018,82608.984,0.15,12391.3476,0.25,23750.0829,118750.41,0.08,9500.03316,26641.39284
9/14/2009,John Smith,Customer_98606,Ford,2019,46591.344,0.15,6988.7016,0.25,13395.0114,66975.06,0.14,9376.50798,11007.20802
5/7/2013,Jacob Walker,Customer_98607,Nissan,2024,23659.02,0.15,3548.853,0.25,6801.96825,34009.84,0.1,3400.984125,6949.835875
4/25/2017,Jessica Brown,Customer_98608,BMW,2024,26294.046,0.15,3944.1069,0.25,7559.538225,37797.69,0.03,1133.930734,10369.71327
11/11/2020,Susan Martinez,Customer_98609,Tesla,2022,62023.968,0.15,9303.5952,0.25,17831.8908,89159.45,0.08,7132.75632,20002.72568
4/8/2007,Ryan Robinson,Customer_98610,Honda,2024,16737.822,0.15,2510.6733,0.25,4812.123825,24060.62,0.09,2165.455721,5157.342279
3/18/2005,Jennifer Davis,Customer_98611,BMW,2016,49019.67,0.15,7352.9505,0.25,14093.15513,70465.78,0.15,10569.86634,10876.24366
2/11/2013,Daniel Taylor,Customer_98612,Nissan,2021,23310,0.15,3496.5,0.25,6701.625,33508.13,0.11,3685.89375,6512.23625
6/18/2014,Sandra Moore,Customer_98613,Toyota,2018,26437.632,0.15,3965.6448,0.25,7600.8192,38004.1,0.04,1520.16384,10046.30416
6/24/2012,Matthew White,Customer_98614,Honda,2015,29222.028,0.15,4383.3042,0.25,8401.33305,42006.67,0.09,3780.599873,9004.042127
12/1/2019,James Miller,Customer_98615,BMW,2020,31396.146,0.15,4709.4219,0.25,9026.391975,45131.96,0.13,5867.154784,7868.659216
10/17/2011,Linda Anderson,Customer_98617,Chevrolet,2024,30201.57,0.15,4530.2355,0.25,8682.951375,43414.76,0.05,2170.737844,11042.45216
2/20/2023,Richard Pierce,Customer_98618,Nissan,2016,29661.768,0.15,4449.2652,0.25,8527.7583,42638.79,0.06,2558.32749,10418.69451
12/2/2008,Richard Pierce,Customer_98619,Chevrolet,2023,19781.538,0.15,2967.2307,0.25,5687.192175,28435.96,0.09,2559.236479,6095.185521
1/20/2007,Susan Martinez,Customer_98620,BMW,2017,48602.112,0.15,7290.3168,0.25,13973.1072,69865.54,0.04,2794.62144,18468.80656
11/12/2021,Mary Butler,Customer_98621,Mazda,2022,16527.06,0.15,2479.059,0.25,4751.52975,23757.65,0.1,2375.764875,4854.825125
4/20/2020,Jennifer Davis,Customer_98622,Nissan,2015,17859.198,0.15,2678.8797,0.25,5134.519425,25672.6,0.13,3337.437626,4475.964374
2/13/2012,James Miller,Customer_98623,Tesla,2016,27088.176,0.15,4063.2264,0.25,7787.8506,38939.25,0.03,1168.17759,10682.89641
8/2/2016,David Williams,Customer_98624,Tesla,2015,44545.44,0.15,6681.816,0.25,12806.814,64034.07,0.03,1921.0221,17567.6079
5/17/2013,Margaret Lopez,Customer_98625,Toyota,2018,22831.38,0.15,3424.707,0.25,6564.02175,32820.11,0.1,3282.010875,6706.719125
9/28/2011,Matthew White,Customer_98626,Toyota,2019,28356.408,0.15,4253.4612,0.25,8152.4673,40762.34,0.02,815.24673,11590.68527
9/3/2019,John Smith,Customer_98627,Toyota,2018,26584.506,0.15,3987.6759,0.25,7643.045475,38215.23,0.03,1146.456821,10484.26718
1/5/2013,Margaret Lopez,Customer_98628,Ford,2023,58628.682,0.15,8794.3023,0.25,16855.74608,84278.73,0.01,842.7873038,24807.2607
4/11/2021,Mary Butler,Customer_98629,Chevrolet,2016,16932.24,0.15,2539.836,0.25,4868.019,24340.1,0.08,1947.2076,5460.6524
9/18/2019,Susan Martinez,Customer_98630,Toyota,2018,14318.334,0.15,2147.7501,0.25,4116.521025,20582.61,0.11,2264.086564,4000.189436
1/17/2015,Kevin Lewis,Customer_98632,Toyota,2022,28237.44,0.15,4235.616,0.25,8118.264,40591.32,0.1,4059.132,8294.748
6/11/2010,Ryan Robinson,Customer_98633,Ford,2021,56842.68,0.15,8526.402,0.25,16342.2705,81711.35,0.07,5719.794675,19148.87533
12/5/2018,Daniel Taylor,Customer_98634,BMW,2023,33972.12,0.15,5095.818,0.25,9766.9845,48834.92,0.02,976.69845,13886.10155
1/27/2019,Christopher Martinez,Customer_98635,Toyota,2017,29738.724,0.15,4460.8086,0.25,8549.88315,42749.42,0.07,2992.459103,10018.2369
5/3/2013,Sandra Moore,Customer_98636,Nissan,2017,21288.69,0.15,3193.3035,0.25,6120.498375,30602.49,0.11,3366.274106,5947.525894
7/30/2018,Patricia Wilson,Customer_98637,BMW,2023,31418.07,0.15,4712.7105,0.25,9032.695125,45163.48,0.01,451.6347563,13293.77524
9/29/2017,Barbara Garcia,Customer_98638,Chevrolet,2022,27624.96,0.15,4143.744,0.25,7942.176,39710.88,0.09,3573.9792,8511.9408
7/26/2019,Donna Lee,Customer_98639,Mazda,2020,29807.352,0.15,4471.1028,0.25,8569.6137,42848.07,0.14,5998.72959,7041.98841
